tenure,contract,customer_satisfaction,num_complaints,late_payments,monthlycharges,churn
2,two_year,4.0,0.0,0,106.95,1
9,two_year,7.0,0.0,1,102.4,0
8,two_year,7.0,0.0,1,64.67,0
18,one_year,6.0,0.0,0,83.39,0
8,one_year,9.0,1.0,1,140.32,0
9,two_year,8.0,0.0,0,82.44,0
36,two_year,4.0,0.0,0,63.37,0
5,two_year,4.0,0.0,0,87.91,0
15,two_year,4.0,2.0,0,117.41,0
13,one_year,2.0,1.0,1,66.89,0
11,one_year,6.0,0.0,1,70.16,0
14,two_year,5.0,0.0,0,76.87,0
23,one_year,8.0,0.0,2,48.37,0
7,two_year,8.0,1.0,0,122.18,0
7,one_year,7.0,0.0,0,107.56,0
57,two_year,3.0,2.0,2,110.3,0
13,one_year,6.0,1.0,0,93.55,0
6,one_year,9.0,3.0,1,114.87,0
3,one_year,1.0,1.0,0,46.62,1
41,month_to_month,9.0,2.0,0,82.46,0
27,one_year,7.0,0.0,1,61.34,0
43,two_year,5.0,0.0,1,101.92,0
52,two_year,7.0,0.0,1,44.61,0
6,two_year,7.0,0.0,1,82.0,0
49,one_year,9.0,0.0,0,104.62,0
2,one_year,1.0,0.0,0,64.64,0
34,one_year,7.0,3.0,1,90.77,1
3,one_year,7.0,0.0,0,39.01,0
7,two_year,6.0,0.0,1,136.23,0
6,one_year,1.0,0.0,2,81.54,1
5,one_year,1.0,3.0,0,127.59,0
35,one_year,3.0,0.0,0,78.82,0
22,two_year,3.0,2.0,1,78.66,0
5,two_year,7.0,0.0,0,73.57,0
27,two_year,1.0,1.0,0,115.28,0
4,one_year,6.0,0.0,1,86.39,0
25,one_year,1.0,1.0,0,88.13,0
12,two_year,1.0,0.0,0,94.83,1
31,one_year,5.0,1.0,0,55.11,0
4,two_year,7.0,2.0,0,94.16,0
24,one_year,6.0,1.0,3,96.65,0
1,two_year,3.0,0.0,1,90.55,0
2,two_year,8.0,1.0,0,99.75,0
14,one_year,8.0,2.0,1,55.35,0
17,one_year,8.0,2.0,0,110.59,0
19,one_year,5.0,2.0,0,98.51,1
16,one_year,4.0,1.0,1,66.68,0
26,one_year,8.0,1.0,0,90.03,0
27,one_year,2.0,1.0,1,141.48,0
24,one_year,6.0,2.0,1,56.72,0
23,two_year,9.0,1.0,0,85.24,0
3,one_year,9.0,0.0,0,108.6,0
11,two_year,6.0,0.0,0,94.27,0
17,one_year,3.0,1.0,0,107.3,0
1,two_year,9.0,0.0,0,84.32,0
21,one_year,1.0,0.0,0,112.48,0
2,two_year,4.0,0.0,1,70.74,0
10,one_year,4.0,0.0,1,124.41,0
6,one_year,4.0,1.0,0,116.82,0
21,one_year,6.0,0.0,1,80.49,0
18,one_year,3.0,0.0,0,84.74,0
28,one_year,9.0,0.0,0,78.42,0
6,one_year,7.0,0.0,0,108.66,0
72,one_year,9.0,1.0,1,71.02,0
5,one_year,6.0,0.0,0,68.46,0
13,one_year,4.0,0.0,1,74.2,0
6,one_year,4.0,2.0,0,61.83,0
14,one_year,6.0,0.0,0,59.81,0
24,one_year,3.0,1.0,0,102.09,0
20,two_year,6.0,1.0,0,135.38,0
72,one_year,2.0,1.0,0,78.69,1
1,one_year,6.0,1.0,1,119.83,0
31,two_year,3.0,0.0,0,91.34,0
1,two_year,1.0,1.0,0,72.75,0
7,one_year,7.0,1.0,1,71.5,1
1,one_year,8.0,0.0,1,51.4,0
63,two_year,7.0,0.0,1,76.69,0
11,two_year,5.0,0.0,0,80.52,0
1,two_year,9.0,4.0,0,71.97,0
11,two_year,1.0,0.0,0,67.07,0
6,one_year,7.0,0.0,0,89.41,0
2,one_year,3.0,0.0,1,29.2,0
15,one_year,7.0,1.0,0,100.56,0
12,two_year,6.0,1.0,0,69.03,0
3,two_year,6.0,2.0,0,89.42,0
6,one_year,9.0,1.0,0,67.15,0
27,two_year,6.0,1.0,0,63.59,0
47,one_year,5.0,0.0,0,114.73,0
1,one_year,6.0,0.0,0,56.69,0
50,one_year,4.0,1.0,1,91.35,1
5,one_year,7.0,0.0,2,97.16,0
22,two_year,6.0,0.0,0,131.33,0
58,one_year,5.0,0.0,0,68.86,1
30,one_year,8.0,0.0,0,121.67,0
9,one_year,7.0,1.0,0,65.24,0
2,one_year,5.0,1.0,0,107.99,0
1,one_year,7.0,1.0,0,124.89,1
17,two_year,8.0,0.0,0,66.64,0
46,two_year,9.0,0.0,0,83.26,0
25,one_year,6.0,1.0,0,76.6,0
17,one_year,9.0,0.0,0,69.01,0
10,one_year,7.0,1.0,0,57.09,0
6,one_year,9.0,0.0,1,90.59,0
17,one_year,3.0,1.0,0,67.19,1
72,two_year,2.0,0.0,0,65.26,0
15,two_year,8.0,0.0,1,96.74,0
1,one_year,8.0,0.0,2,68.03,0
1,month_to_month,8.0,0.0,0,82.03,1
10,two_year,9.0,1.0,0,59.39,0
13,two_year,8.0,0.0,1,77.41,0
4,one_year,6.0,0.0,0,87.39,0
10,one_year,6.0,2.0,0,78.32,0
14,one_year,2.0,1.0,0,98.96,1
49,one_year,3.0,1.0,1,50.37,0
55,one_year,8.0,0.0,0,93.06,0
72,one_year,3.0,0.0,0,59.57,0
4,two_year,9.0,1.0,0,92.47,0
14,month_to_month,9.0,0.0,0,67.39,0
2,two_year,9.0,0.0,0,91.06,0
11,two_year,8.0,0.0,0,81.13,0
16,one_year,6.0,0.0,0,53.18,0
1,two_year,9.0,0.0,0,70.17,0
2,one_year,6.0,0.0,1,91.15,0
21,one_year,5.0,0.0,1,118.59,0
72,one_year,4.0,2.0,0,97.55,0
43,two_year,9.0,0.0,0,100.97,0
6,two_year,3.0,0.0,0,86.94,0
5,one_year,1.0,1.0,1,95.97,1
5,one_year,9.0,1.0,0,78.49,1
15,one_year,4.0,0.0,0,41.27,0
12,month_to_month,7.0,0.0,1,98.52,0
9,two_year,9.0,0.0,0,85.56,0
1,two_year,8.0,1.0,0,86.08,0
72,one_year,2.0,0.0,1,100.01,0
13,one_year,6.0,0.0,0,96.27,0
34,two_year,5.0,1.0,1,124.11,0
12,one_year,5.0,0.0,0,73.23,0
18,two_year,1.0,2.0,0,107.99,0
17,one_year,5.0,2.0,0,94.78,0
52,one_year,6.0,0.0,0,67.57,0
6,two_year,4.0,2.0,0,123.37,0
17,two_year,9.0,1.0,0,103.0,0
10,one_year,7.0,0.0,1,153.39,0
6,two_year,8.0,2.0,1,84.54,0
24,two_year,5.0,1.0,0,77.15,0
19,one_year,6.0,0.0,0,67.45,0
66,one_year,6.0,0.0,1,61.57,0
63,two_year,8.0,1.0,0,72.82,0
6,two_year,6.0,0.0,0,97.33,0
3,two_year,8.0,1.0,0,104.37,1
2,one_year,9.0,1.0,0,67.59,0
1,one_year,2.0,0.0,1,51.79,1
40,one_year,7.0,1.0,0,115.92,0
27,one_year,6.0,0.0,0,56.73,0
22,one_year,3.0,1.0,0,65.27,0
16,two_year,9.0,1.0,0,89.71,0
47,one_year,9.0,2.0,2,79.12,0
13,one_year,7.0,0.0,1,131.81,1
59,two_year,1.0,1.0,1,96.78,0
12,one_year,7.0,0.0,1,52.98,0
65,one_year,7.0,1.0,0,106.38,1
30,one_year,8.0,2.0,0,73.58,0
43,one_year,2.0,0.0,0,91.94,0
6,one_year,4.0,0.0,1,54.33,0
5,one_year,7.0,1.0,0,92.24,0
3,two_year,4.0,0.0,1,64.05,0
12,one_year,4.0,0.0,1,92.9,0
13,one_year,8.0,2.0,1,50.49,0
14,one_year,9.0,1.0,0,63.62,0
7,one_year,4.0,1.0,1,90.14,0
3,one_year,9.0,0.0,1,72.19,1
19,one_year,7.0,0.0,2,122.97,0
72,two_year,8.0,0.0,0,81.88,0
35,one_year,9.0,0.0,1,67.17,0
23,two_year,2.0,1.0,2,80.68,0
14,one_year,1.0,0.0,0,66.85,0
61,two_year,8.0,0.0,2,76.46,0
1,one_year,9.0,1.0,0,38.18,0
72,one_year,6.0,0.0,0,79.54,0
15,one_year,5.0,0.0,0,47.88,0
72,two_year,5.0,0.0,1,61.8,0
16,one_year,3.0,0.0,0,66.38,0
7,two_year,4.0,1.0,1,65.27,0
35,two_year,6.0,1.0,0,112.56,0
8,two_year,1.0,0.0,0,98.72,0
21,one_year,8.0,1.0,0,130.72,0
12,one_year,9.0,1.0,0,88.39,0
10,two_year,8.0,3.0,0,132.41,0
23,one_year,9.0,1.0,1,104.24,0
46,two_year,9.0,2.0,1,49.95,0
32,two_year,3.0,0.0,0,82.77,0
4,two_year,6.0,1.0,1,83.21,0
2,one_year,5.0,0.0,0,88.6,1
1,one_year,9.0,0.0,0,72.21,0
15,two_year,7.0,1.0,0,65.52,0
17,one_year,9.0,2.0,1,129.74,0
72,one_year,4.0,0.0,1,45.08,0
8,one_year,5.0,2.0,0,92.71,0
20,one_year,3.0,0.0,0,98.41,0
2,one_year,8.0,0.0,1,80.06,0
12,one_year,5.0,3.0,0,101.74,0
5,two_year,9.0,0.0,0,76.75,0
19,two_year,2.0,0.0,0,103.46,0
4,one_year,7.0,0.0,0,47.9,0
9,one_year,5.0,0.0,2,74.98,0
72,one_year,8.0,0.0,0,81.62,0
2,one_year,8.0,1.0,0,45.34,0
1,two_year,9.0,0.0,1,63.11,0
21,two_year,5.0,1.0,0,76.7,0
1,one_year,4.0,1.0,0,50.29,0
3,two_year,9.0,1.0,0,80.58,0
23,two_year,4.0,0.0,1,49.74,1
3,two_year,7.0,0.0,0,78.72,0
4,one_year,6.0,1.0,0,71.03,0
3,month_to_month,6.0,1.0,0,75.83,0
23,two_year,7.0,0.0,0,39.74,0
7,month_to_month,9.0,0.0,0,72.2,0
44,one_year,6.0,1.0,2,78.76,0
23,one_year,8.0,2.0,0,72.8,1
69,one_year,5.0,0.0,0,116.17,0
28,one_year,7.0,0.0,0,87.14,0
1,two_year,8.0,0.0,0,99.48,0
14,one_year,9.0,1.0,2,71.71,1
12,two_year,8.0,0.0,0,75.56,0
10,two_year,3.0,1.0,0,67.98,0
61,one_year,6.0,0.0,0,62.4,0
46,one_year,6.0,1.0,0,102.76,0
36,one_year,3.0,0.0,0,125.26,0
62,two_year,6.0,1.0,0,48.15,0
2,one_year,6.0,0.0,1,97.16,0
2,one_year,6.0,1.0,3,35.25,0
10,two_year,8.0,2.0,2,86.59,0
59,one_year,8.0,0.0,0,96.05,0
3,one_year,9.0,0.0,1,93.3,0
70,two_year,7.0,1.0,0,78.26,1
72,one_year,8.0,1.0,0,45.11,0
32,one_year,5.0,1.0,0,70.03,0
31,one_year,6.0,2.0,0,67.01,1
4,one_year,5.0,0.0,1,58.01,0
4,two_year,9.0,0.0,0,91.64,0
19,one_year,6.0,0.0,1,109.62,0
2,two_year,8.0,1.0,1,121.24,0
9,one_year,1.0,1.0,0,92.92,0
39,two_year,6.0,1.0,0,86.16,1
15,one_year,7.0,1.0,0,60.3,0
31,two_year,1.0,1.0,0,107.4,1
1,two_year,7.0,2.0,0,40.4,1
55,two_year,5.0,0.0,0,81.63,0
1,two_year,9.0,1.0,2,80.15,0
2,one_year,8.0,0.0,0,80.19,0
19,two_year,7.0,0.0,0,104.24,0
1,two_year,8.0,0.0,0,82.71,0
35,month_to_month,7.0,0.0,1,67.47,1
39,one_year,8.0,0.0,0,84.38,1
30,one_year,8.0,0.0,0,137.97,0
4,one_year,2.0,1.0,2,88.15,0
9,two_year,6.0,1.0,0,61.19,1
38,one_year,3.0,0.0,0,55.14,0
40,two_year,5.0,0.0,0,105.62,0
1,two_year,7.0,0.0,0,92.41,0
7,one_year,6.0,1.0,0,52.62,0
18,two_year,6.0,1.0,0,103.73,0
51,one_year,6.0,2.0,0,87.92,0
1,one_year,1.0,0.0,0,141.83,0
10,two_year,8.0,1.0,0,92.43,0
30,two_year,5.0,1.0,0,119.67,0
3,one_year,7.0,0.0,0,147.46,0
10,two_year,7.0,2.0,0,65.79,0
6,one_year,6.0,1.0,0,94.26,0
39,two_year,8.0,1.0,0,70.13,0
56,one_year,9.0,1.0,0,88.9,0
3,one_year,6.0,2.0,2,84.59,0
72,one_year,6.0,0.0,0,81.44,0
6,one_year,2.0,1.0,0,95.81,0
8,one_year,8.0,0.0,2,85.02,0
54,two_year,2.0,0.0,0,71.57,0
4,two_year,6.0,2.0,0,94.11,0
33,one_year,1.0,0.0,0,89.47,0
3,month_to_month,4.0,2.0,0,80.79,0
15,one_year,5.0,0.0,0,99.3,0
72,one_year,5.0,3.0,1,73.8,0
9,one_year,3.0,1.0,2,77.0,0
16,one_year,5.0,0.0,1,59.47,0
72,one_year,4.0,1.0,0,78.56,1
1,two_year,7.0,1.0,2,85.63,0
65,one_year,8.0,0.0,0,49.6,0
4,two_year,8.0,0.0,0,98.89,0
28,two_year,4.0,0.0,1,78.19,0
9,two_year,9.0,0.0,0,71.15,0
28,two_year,7.0,0.0,0,612.1998733074008,0
12,one_year,8.0,0.0,0,102.23,0
3,two_year,8.0,2.0,1,39.75,0
61,two_year,7.0,1.0,0,100.96,0
28,one_year,8.0,2.0,0,68.68,0
20,one_year,8.0,1.0,1,66.88,0
17,two_year,7.0,0.0,2,104.63,0
2,one_year,6.0,2.0,0,118.21,0
1,two_year,8.0,0.0,0,78.11,0
72,one_year,9.0,1.0,0,104.01,0
17,one_year,9.0,0.0,0,45.83,0
14,two_year,9.0,1.0,0,77.0,0
56,one_year,9.0,2.0,0,76.51,1
20,month_to_month,1.0,2.0,1,169.17,1
3,two_year,9.0,1.0,0,48.01,0
5,one_year,6.0,0.0,0,146.27,0
1,one_year,2.0,0.0,0,90.12,0
16,one_year,6.0,2.0,0,103.67,0
59,two_year,1.0,0.0,0,89.59,0
50,two_year,6.0,0.0,0,51.62,0
10,one_year,4.0,1.0,0,75.54,1
3,one_year,7.0,1.0,0,109.92,0
7,two_year,5.0,1.0,0,90.3,0
10,two_year,3.0,1.0,0,64.11,0
38,one_year,5.0,1.0,0,144.32,0
14,two_year,5.0,1.0,0,81.3,0
7,one_year,5.0,1.0,0,78.31,0
49,month_to_month,8.0,0.0,0,95.45,0
21,one_year,4.0,1.0,2,67.07,1
1,two_year,8.0,1.0,2,109.58,0
13,one_year,7.0,0.0,2,81.79,0
43,one_year,5.0,2.0,1,96.62,0
44,one_year,5.0,0.0,0,92.54,0
5,one_year,7.0,0.0,0,89.48,0
33,two_year,9.0,0.0,0,65.52,0
50,one_year,4.0,0.0,0,145.32,0
14,two_year,7.0,2.0,0,88.87,0
72,two_year,3.0,2.0,0,65.28,0
1,one_year,4.0,0.0,0,94.82,1
8,two_year,4.0,1.0,1,67.55,0
5,two_year,1.0,0.0,0,146.32,0
7,one_year,4.0,3.0,1,39.18,1
29,one_year,7.0,1.0,0,89.45,0
11,one_year,9.0,1.0,0,425.6024332737044,0
1,one_year,4.0,0.0,0,90.64,0
2,one_year,1.0,1.0,1,88.18,1
10,two_year,9.0,0.0,0,126.89,0
25,one_year,9.0,0.0,0,95.51,0
36,two_year,1.0,0.0,1,101.05,0
1,one_year,5.0,1.0,2,47.55,1
2,two_year,9.0,1.0,1,101.72,0
14,one_year,6.0,2.0,0,91.88,0
19,one_year,9.0,1.0,0,85.24,0
67,one_year,5.0,1.0,0,83.72,0
11,two_year,3.0,2.0,0,85.75,0
51,one_year,6.0,2.0,0,87.07,1
16,one_year,6.0,0.0,0,55.37,0
51,two_year,7.0,0.0,1,108.29,0
17,two_year,8.0,0.0,1,88.81,0
61,two_year,5.0,1.0,0,117.18,0
14,one_year,6.0,1.0,0,87.11,1
47,one_year,4.0,1.0,1,90.33,0
29,one_year,2.0,0.0,0,75.08,0
22,one_year,7.0,0.0,0,45.67,0
12,one_year,7.0,1.0,0,107.6,0
10,two_year,3.0,1.0,0,125.82,0
4,two_year,8.0,0.0,2,59.21,0
60,one_year,7.0,2.0,0,46.07,0
33,one_year,8.0,3.0,0,95.91,0
35,one_year,8.0,1.0,0,81.61,0
1,two_year,9.0,1.0,0,75.41,0
13,one_year,9.0,0.0,0,96.84,0
27,one_year,5.0,0.0,0,95.66,0
34,one_year,2.0,0.0,0,83.16,0
2,two_year,6.0,1.0,1,47.3,0
48,two_year,3.0,2.0,1,95.08,0
3,two_year,9.0,0.0,0,72.39,0
7,two_year,8.0,0.0,1,116.7,0
28,one_year,6.0,1.0,0,84.29,1
65,one_year,6.0,0.0,0,114.5,0
42,one_year,2.0,0.0,1,63.14,0
12,one_year,5.0,1.0,0,86.17,0
56,two_year,5.0,0.0,2,116.65,0
6,two_year,7.0,1.0,0,91.63,1
37,two_year,8.0,0.0,0,98.33,0
1,one_year,3.0,2.0,1,82.13,1
7,one_year,7.0,1.0,1,110.33,0
12,one_year,2.0,0.0,0,153.11,0
22,one_year,3.0,1.0,3,31.83,0
28,two_year,9.0,0.0,0,66.25,1
40,one_year,7.0,0.0,1,89.66,0
20,two_year,8.0,0.0,1,65.15,0
6,two_year,9.0,0.0,0,71.85,0
21,two_year,8.0,1.0,0,72.05,0
2,two_year,7.0,1.0,0,35.66,0
6,two_year,5.0,1.0,0,90.9,0
6,two_year,6.0,2.0,0,83.34,0
30,two_year,7.0,0.0,0,46.91,0
31,one_year,7.0,1.0,0,82.87,0
10,two_year,8.0,0.0,0,66.63,0
25,one_year,8.0,0.0,1,58.12,0
66,two_year,7.0,1.0,1,71.41,0
51,one_year,3.0,0.0,0,91.68,0
6,two_year,3.0,2.0,0,105.92,0
6,one_year,8.0,0.0,1,85.05,0
18,one_year,6.0,2.0,0,107.06,0
18,two_year,7.0,0.0,1,75.74,0
31,two_year,9.0,1.0,1,99.69,0
20,one_year,8.0,0.0,0,72.29,0
7,two_year,9.0,1.0,0,75.88,0
9,one_year,6.0,3.0,0,100.44,1
29,one_year,2.0,1.0,0,68.55,1
30,two_year,2.0,0.0,0,74.85,0
25,two_year,7.0,2.0,0,86.3,0
26,two_year,8.0,0.0,1,97.26,0
19,one_year,9.0,0.0,0,97.3,1
57,two_year,9.0,1.0,0,65.89,0
34,two_year,5.0,0.0,2,74.69,0
4,two_year,9.0,0.0,0,99.86,0
29,one_year,6.0,2.0,0,92.45,0
3,one_year,9.0,1.0,0,86.38,0
10,one_year,7.0,1.0,1,90.73,0
67,one_year,4.0,1.0,1,46.48,0
19,one_year,5.0,0.0,0,53.08,0
24,two_year,6.0,0.0,0,109.83,0
16,one_year,6.0,1.0,0,90.15,0
1,two_year,9.0,2.0,0,132.28,0
5,two_year,9.0,1.0,1,94.4,0
51,one_year,8.0,0.0,0,119.56,1
4,two_year,4.0,1.0,1,125.0,0
11,two_year,8.0,0.0,1,70.97,0
72,one_year,8.0,0.0,1,67.03,0
7,two_year,7.0,0.0,0,55.64,0
17,two_year,8.0,0.0,0,90.06,0
13,one_year,9.0,1.0,0,83.06,0
48,two_year,9.0,0.0,0,50.74,0
52,one_year,6.0,1.0,0,61.08,1
15,two_year,1.0,0.0,1,115.31,0
25,two_year,6.0,2.0,0,98.13,0
29,one_year,6.0,2.0,0,73.88,0
55,one_year,1.0,0.0,0,94.76,1
8,two_year,9.0,0.0,2,63.27,0
8,two_year,3.0,0.0,0,122.1,0
3,two_year,9.0,0.0,0,117.56,0
13,two_year,5.0,2.0,0,44.75,0
3,two_year,7.0,1.0,0,74.15,0
25,two_year,2.0,1.0,1,103.42,1
7,two_year,6.0,0.0,0,96.36,0
31,one_year,7.0,0.0,0,59.16,0
24,two_year,7.0,2.0,1,67.02,0
18,two_year,4.0,0.0,0,86.12,0
52,one_year,7.0,0.0,1,63.39,0
25,one_year,9.0,1.0,1,82.89,0
10,one_year,9.0,1.0,0,67.96,0
10,one_year,7.0,1.0,0,106.84,0
1,two_year,7.0,3.0,0,92.88,0
9,one_year,3.0,0.0,1,57.97,0
26,one_year,3.0,1.0,0,55.53,0
8,two_year,8.0,0.0,0,151.22,0
4,one_year,5.0,0.0,3,57.13,0
3,two_year,6.0,0.0,0,84.4,0
29,two_year,2.0,4.0,1,39.33,1
28,two_year,7.0,2.0,0,93.18,0
13,two_year,3.0,1.0,0,68.37,0
9,one_year,8.0,0.0,1,92.34,0
59,one_year,5.0,0.0,1,86.43,0
3,one_year,5.0,0.0,1,91.1,0
20,one_year,9.0,1.0,0,71.6,0
7,two_year,5.0,1.0,0,97.56,0
12,two_year,5.0,1.0,1,69.9,0
8,one_year,5.0,2.0,0,65.57,1
16,two_year,1.0,0.0,0,132.56,0
28,two_year,4.0,2.0,0,134.62,0
32,two_year,8.0,0.0,0,82.01,0
47,two_year,7.0,0.0,2,91.32,0
45,one_year,3.0,4.0,0,76.09,0
19,two_year,7.0,2.0,0,97.92,0
1,one_year,7.0,1.0,3,92.84,1
3,one_year,9.0,1.0,0,113.61,0
63,two_year,1.0,2.0,0,79.72,0
12,two_year,9.0,1.0,0,53.86,0
72,two_year,5.0,0.0,0,110.49,0
48,two_year,6.0,0.0,0,71.95,0
72,two_year,5.0,0.0,0,107.84,0
5,two_year,6.0,0.0,2,111.87,0
21,one_year,7.0,0.0,0,124.03,0
1,one_year,8.0,1.0,0,51.62,1
12,two_year,5.0,1.0,0,88.23,0
45,one_year,7.0,0.0,1,89.99,0
46,one_year,5.0,1.0,0,69.52,0
34,one_year,6.0,0.0,3,108.04,0
65,month_to_month,9.0,1.0,0,116.52,0
25,one_year,6.0,0.0,1,135.61,0
27,one_year,3.0,0.0,0,42.35,0
16,two_year,8.0,0.0,0,81.68,0
21,one_year,8.0,1.0,0,116.69,0
22,one_year,7.0,1.0,1,107.76,0
23,two_year,5.0,1.0,0,59.21,0
63,two_year,8.0,0.0,0,104.49,0
7,two_year,7.0,0.0,1,74.06,0
5,two_year,8.0,0.0,2,64.42,0
25,two_year,4.0,0.0,0,88.2,0
1,two_year,7.0,1.0,0,95.0,0
3,one_year,8.0,1.0,0,106.58,0
22,one_year,5.0,0.0,0,86.1,0
5,two_year,9.0,0.0,0,78.56,0
72,one_year,7.0,0.0,0,76.05,0
1,two_year,6.0,0.0,0,90.06,0
24,two_year,9.0,2.0,0,64.15,0
16,one_year,9.0,1.0,0,89.9,0
15,two_year,8.0,1.0,0,107.52,0
72,one_year,5.0,1.0,0,61.43,0
11,one_year,3.0,1.0,1,127.4,0
15,two_year,7.0,1.0,0,70.93,0
2,two_year,7.0,1.0,0,81.75,0
6,two_year,7.0,0.0,0,97.57,0
4,two_year,9.0,0.0,0,140.28,0
32,two_year,8.0,1.0,0,60.76,0
30,one_year,9.0,1.0,1,91.99,0
10,two_year,9.0,0.0,1,52.34,1
19,one_year,9.0,0.0,0,53.49,0
22,two_year,9.0,0.0,0,107.56,0
70,one_year,1.0,1.0,0,66.43,0
44,two_year,5.0,0.0,0,76.48,0
9,one_year,9.0,0.0,0,99.55,0
35,two_year,9.0,1.0,1,86.53,0
19,one_year,6.0,0.0,0,91.94,0
1,one_year,7.0,1.0,0,60.85,0
16,one_year,7.0,2.0,1,113.85,0
21,two_year,2.0,1.0,0,96.66,0
22,one_year,8.0,0.0,0,95.42,0
72,two_year,3.0,1.0,2,80.2,0
2,two_year,1.0,1.0,0,64.59,0
19,one_year,7.0,2.0,0,92.63,0
3,two_year,5.0,1.0,0,58.45,0
20,one_year,9.0,1.0,2,76.09,0
3,two_year,6.0,2.0,0,121.49,0
27,two_year,8.0,1.0,0,121.8,0
17,two_year,4.0,0.0,0,99.82,0
11,two_year,8.0,0.0,1,133.37,0
11,two_year,4.0,3.0,1,77.41,0
53,two_year,8.0,1.0,0,69.44,0
26,two_year,4.0,1.0,1,98.5,0
45,one_year,8.0,1.0,0,82.72,0
4,two_year,1.0,1.0,1,89.62,0
10,one_year,7.0,1.0,0,70.83,0
58,one_year,9.0,1.0,0,73.48,0
30,one_year,5.0,1.0,1,51.37,0
28,two_year,6.0,0.0,1,52.73,0
1,one_year,6.0,1.0,1,105.87,0
1,two_year,9.0,0.0,0,104.73,0
13,one_year,5.0,1.0,0,63.13,0
3,two_year,6.0,1.0,1,93.69,0
28,two_year,7.0,1.0,0,131.59,0
8,one_year,3.0,0.0,0,98.86,0
2,two_year,6.0,1.0,0,74.07,0
18,one_year,9.0,0.0,0,94.79,0
19,one_year,4.0,1.0,0,105.63,0
41,two_year,7.0,0.0,1,77.96,0
24,two_year,6.0,0.0,0,40.3,0
26,two_year,7.0,1.0,1,87.16,0
72,one_year,8.0,0.0,1,82.44,1
1,one_year,7.0,0.0,0,90.4,0
72,one_year,2.0,0.0,0,125.34,0
43,two_year,7.0,0.0,0,49.61,0
1,two_year,9.0,1.0,0,91.86,0
41,one_year,9.0,0.0,1,127.81,0
36,one_year,4.0,0.0,1,93.85,0
9,one_year,9.0,1.0,0,109.8,0
9,two_year,5.0,0.0,1,58.35,0
1,two_year,3.0,1.0,0,81.62,0
4,two_year,6.0,1.0,1,76.98,0
5,two_year,8.0,1.0,0,117.06,0
1,two_year,8.0,0.0,0,91.32,0
15,two_year,4.0,1.0,0,92.69,0
51,month_to_month,4.0,1.0,0,96.2,0
27,one_year,7.0,0.0,2,58.33,0
38,two_year,9.0,1.0,0,73.55,0
20,one_year,9.0,1.0,0,71.93,0
61,one_year,9.0,1.0,0,110.99,0
1,two_year,9.0,1.0,1,61.12,0
72,one_year,3.0,1.0,0,72.68,0
10,one_year,9.0,1.0,1,103.16,0
36,one_year,7.0,1.0,1,70.71,0
15,one_year,4.0,0.0,0,76.21,0
12,two_year,9.0,1.0,0,85.83,0
34,two_year,8.0,0.0,0,76.42,0
72,one_year,8.0,2.0,2,42.0,0
5,one_year,4.0,0.0,1,99.4,1
12,two_year,8.0,0.0,1,55.01,0
41,two_year,7.0,1.0,0,88.84,0
17,one_year,8.0,1.0,0,90.84,0
1,one_year,6.0,0.0,1,93.97,0
12,two_year,8.0,0.0,0,85.23,0
24,one_year,3.0,2.0,1,92.89,0
14,one_year,7.0,0.0,2,77.53,0
23,one_year,8.0,3.0,0,175.13,0
6,one_year,6.0,0.0,0,51.7,0
7,two_year,9.0,0.0,1,61.27,0
72,one_year,8.0,0.0,0,71.75,0
19,one_year,7.0,0.0,1,102.83,1
12,one_year,3.0,0.0,0,77.88,0
24,month_to_month,2.0,0.0,1,80.27,0
5,one_year,8.0,0.0,0,94.74,0
16,two_year,1.0,1.0,0,74.35,0
8,one_year,6.0,0.0,0,67.5,0
2,one_year,3.0,1.0,2,82.23,0
3,one_year,6.0,2.0,0,50.62,0
15,two_year,7.0,6.0,0,66.22,0
2,one_year,8.0,0.0,2,80.76,0
63,one_year,3.0,1.0,1,91.0,1
24,two_year,2.0,0.0,0,80.14,0
1,one_year,6.0,2.0,0,78.96,0
14,one_year,7.0,1.0,0,82.86,1
25,two_year,4.0,1.0,1,115.07,0
16,two_year,3.0,2.0,1,98.13,0
8,two_year,7.0,0.0,0,68.91,0
19,one_year,5.0,0.0,0,60.87,0
72,month_to_month,2.0,0.0,1,99.11,0
30,one_year,7.0,0.0,0,96.48,0
44,one_year,5.0,1.0,0,103.65,0
29,two_year,7.0,0.0,0,110.19,0
1,one_year,8.0,0.0,0,67.17,0
1,one_year,5.0,1.0,0,109.05,1
19,one_year,8.0,1.0,0,89.02,0
21,one_year,6.0,1.0,0,94.45,0
13,one_year,6.0,2.0,0,97.02,0
2,two_year,1.0,2.0,0,109.92,0
66,month_to_month,2.0,1.0,2,103.61,0
2,one_year,9.0,1.0,0,52.48,0
21,one_year,3.0,2.0,1,68.76,0
57,one_year,7.0,0.0,0,89.86,1
72,one_year,7.0,1.0,0,95.54,0
69,two_year,1.0,2.0,1,127.93,0
31,two_year,4.0,0.0,0,76.48,0
72,two_year,2.0,2.0,1,125.73,0
35,one_year,9.0,1.0,1,90.05,0
40,two_year,4.0,0.0,2,65.35,0
72,one_year,7.0,0.0,1,55.63,0
2,one_year,5.0,0.0,0,113.43,0
34,two_year,9.0,0.0,0,100.12,0
23,one_year,8.0,2.0,0,115.38,0
9,two_year,3.0,1.0,0,68.06,1
